"","Gender","Senior","Partner","Dependents","Tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","ChurnLabel","CLTV","AvgMonthlyLongDistanceCharges","TotalRevenue","AvgMonthlyGBDownload","n_addIT_services","haversine_dist","manhattan_dist","bearing_degree"
"3952","Male","No","No","No",1,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",50.15,50.15,"No",4014,20.3,70.45,16,1,48812.5169606181,61935.8784514893,160.991506438024
"3953","Male","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",20.45,20.45,"No",5925,43.82,64.27,0,0,158603.310603022,213338.324751012,152.098544113256
"3954","Male","No","No","No",60,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","Two year","No","Electronic check",61.4,3638.25,"No",6209,30.92,5493.45,26,3,137622.97633419,192723.467461806,127.782087475859
"3955","Male","No","Yes","No",40,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","No","One year","No","Credit card (automatic)",70.75,2921.75,"No",5507,23.74,3871.35,22,2,124118.543513284,161688.026708091,157.373933657076
"3956","Female","No","No","No",66,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","Two year","Yes","Bank transfer (automatic)",61.15,4017.45,"No",5133,21.37,5427.87,30,3,111951.470669959,152396.169147405,119.277358818971
"3957","Male","No","Yes","Yes",42,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",20.25,854.9,"No",4439,9.33,1246.76,0,0,154419.992045628,216237.202081151,127.893332644352
"3958","Female","Yes","No","No",66,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",63.85,4174.35,"No",4657,36.48,6582.03,5,3,148507.67447034,201537.404610692,150.414512634746
"3959","Male","No","No","No",49,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","No","Electronic check",98.7,4920.55,"No",6148,45.46,7148.09,27,1,133657.502951718,166428.293313173,162.900417501522
"3960","Female","No","No","No",41,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",20,810.3,"No",5913,10.09,1223.99,0,0,134376.149395002,181843.272024452,151.066757325288
"3961","Female","No","Yes","Yes",41,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",19.3,772.4,"No",4180,21.28,1644.88,0,0,183882.534150686,247963.782304273,151.493201631102
"3962","Female","No","Yes","Yes",23,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","No","Month-to-month","No","Mailed check",84.4,1936.85,"No",2177,27.24,2563.37,82,3,179106.29985228,248749.345297015,124.678439806534
"3963","Male","No","No","No",3,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",25.1,79.8,"No",2013,0,79.8,69,0,95240.4892048302,127474.075936814,153.298032504353
"3964","Female","No","No","No",4,"No","No","DSL","Yes","No","Yes","Yes","No","Yes","Month-to-month","No","Mailed check",48.25,202.25,"No",2682,0,212.25,30,3,176625.106949976,234621.039467417,114.779140292349
"3965","Female","No","Yes","Yes",52,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.85,1070.5,"No",5432,3.41,1247.82,0,0,163301.89166798,192352.835951801,168.296664443632
"3966","Female","No","No","No",11,"Yes","No","Fiber optic","No","Yes","Yes","Yes","No","Yes","Month-to-month","Yes","Electronic check",94.2,999.9,"No",2405,9.52,1104.62,4,3,142580.865211025,184782.197516563,158.020383870135
"3967","Female","No","Yes","No",2,"Yes","No","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Mailed check",62.15,113.1,"No",5766,48.39,209.88,24,1,165389.481166331,232735.341890711,137.516769718388
"3968","Female","No","Yes","No",26,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",79.3,2015.8,"No",5168,37.6,2993.4,10,1,123816.54759008,166026.769965955,152.838486831904
"3969","Male","No","Yes","Yes",24,"Yes","No","DSL","Yes","No","Yes","No","No","No","One year","Yes","Credit card (automatic)",56.25,1454.25,"No",3607,2.31,1509.69,53,2,120244.519189341,169503.469005531,132.577275956389
"3970","Female","No","No","No",12,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.3,246.7,"No",4177,32.32,634.54,0,0,125316.033157112,165030.011135706,155.789404436131
"3971","Male","Yes","Yes","No",60,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",99,6017.9,"No",4763,10.4,6791.9,5,1,139256.893549756,196198.442084217,136.748547823567
"3972","Female","No","Yes","Yes",64,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",90.6,5817.45,"No",5240,37,8185.45,19,4,87896.0658370318,102389.210902623,169.373401097572
"3973","Male","No","Yes","No",66,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",85.9,5595.3,"No",5137,7.61,6097.56,10,4,184369.099013814,256732.988610327,143.219828325144
"3974","Female","No","No","No",60,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","One year","Yes","Bank transfer (automatic)",79.2,4765,"No",5687,15.29,5682.4,48,1,150922.369879042,200792.617507552,154.061175495657
"3975","Male","No","Yes","Yes",17,"Yes","Yes","DSL","Yes","No","Yes","No","Yes","No","One year","Yes","Bank transfer (automatic)",70.35,1201.65,"No",2704,33.24,1766.73,76,2,134259.501080631,175904.445670017,112.687612124118
"3976","Male","No","Yes","Yes",42,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.35,867.3,"No",3433,34.33,2309.16,0,0,87733.3481863945,109278.001234579,162.981456891708
"3977","Male","No","No","No",1,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",50.15,50.15,"No",3043,39.87,90.02,2,0,95420.832131146,114866.901903741,166.420885018853
"3978","Female","No","Yes","Yes",47,"Yes","No","DSL","No","Yes","No","Yes","No","Yes","Two year","No","Bank transfer (automatic)",63.8,3007.25,"No",5144,30.06,4500.07,57,2,176334.128506161,248058.541049626,131.30855299489
"3979","Female","No","Yes","No",10,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",20.55,252.75,"No",4907,10.42,356.95,0,0,171957.219417834,234808.147084391,148.931435121622
"3980","Male","Yes","Yes","No",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",88.55,6306.5,"No",4097,40.94,9172.3,8,4,173736.641370034,243849.013457898,129.401422105186
"3981","Male","Yes","No","No",67,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",101.4,6841.05,"No",5269,38.85,9444,19,1,129265.920362203,169702.140949847,112.983772744068
"3982","Male","No","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.6,44.6,"No",4864,45.28,89.88,2,0,115145.236734319,148944.630507333,158.368790345664
"3983","Male","No","No","No",4,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",63.75,226.2,"No",2624,3.03,238.32,11,2,114932.525564789,151123.940488686,156.06134355515
"3984","Female","No","Yes","Yes",66,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)",109.25,7082.5,"No",5865,20.11,8489.76,25,3,112153.409419979,148934.562746273,154.537714053545
"3985","Female","No","No","No",12,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.6,1017.35,"No",4807,2.57,1048.19,25,1,104920.116120517,137221.261241995,156.883602966441
"3986","Female","No","No","No",24,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",20.45,527.35,"No",4690,5.98,670.87,0,0,115091.637050969,155205.577114212,151.842000906095
"3987","Male","No","No","No",26,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.75,2146.5,"No",3178,40.35,3195.6,13,1,113283.486528975,141551.97519454,162.56772855878
"3988","Male","No","Yes","No",57,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Electronic check",107.95,5969.85,"No",4687,16.78,6926.31,29,2,108826.377196916,151284.90389495,144.529239268161
"3989","Female","No","Yes","Yes",42,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Electronic check",22.95,1014.25,"No",4650,13.95,1600.15,0,0,156658.124397684,191113.929094942,104.207320168698
"3990","Female","No","Yes","No",64,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",19.45,1225.65,"No",5113,14.78,2171.57,0,0,98000.12734878,124099.356151571,161.085320352021
"3991","Male","No","No","No",19,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",19.7,386.5,"No",4431,26.54,890.76,0,0,103261.803290852,132202.760457455,159.739403917701
"3992","Male","No","Yes","No",22,"Yes","No","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",87,1850.65,"No",5233,48.68,2921.61,18,1,120639.952841434,166905.477865204,123.264293502337
"3993","Male","No","No","No",12,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",79.95,1043.4,"No",2968,40.06,1524.12,41,0,151766.601330296,196480.014237765,158.131244935249
"3994","Female","No","Yes","No",31,"Yes","No","DSL","Yes","No","No","Yes","No","Yes","One year","Yes","Electronic check",64,1910.75,"No",5191,28.8,2803.55,15,2,100661.565255456,104575.979139455,177.687676247283
"3995","Female","No","No","No",11,"Yes","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",64.9,716.1,"No",2775,13.56,865.26,17,0,134687.275445928,185237.319980663,121.687430216021
"3996","Male","No","Yes","Yes",68,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",25.75,1686.15,"No",5434,26.83,3510.59,0,0,134866.130957318,177182.6815681,156.110758663764
"3997","Female","Yes","Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",90.15,6716.45,"No",4606,9.88,7427.81,16,4,130045.415914225,172907.247278876,154.258515589709
"3998","Male","Yes","No","No",67,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",116.1,7839.85,"No",5896,44.56,10865.37,29,4,122256.213894324,162863.201572578,115.261069791397
"3999","Female","No","No","No",60,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",104.95,6236.75,"No",5926,22.88,7609.55,48,3,110412.987703688,128472.104974824,169.437822501383
"4000","Male","No","Yes","Yes",58,"No","No","DSL","Yes","Yes","Yes","No","Yes","No","One year","No","Mailed check",50,2919.85,"No",4704,0,2919.85,52,3,151306.175744447,207138.681605238,148.46495778678
"4001","Male","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.45,20.45,"No",2664,39.61,60.06,0,0,110310.688962493,120412.605970101,-95.1479576442789
"4002","Female","No","Yes","No",37,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",19.85,717.5,"No",5707,15.51,1291.37,0,0,110774.905214218,129781.113596714,-100.598479490322
"4003","Male","No","No","No",13,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Electronic check",19.95,253.8,"No",2252,7.33,349.09,0,0,95670.6854718747,107594.802759633,-97.3603261929984
"4004","Male","No","No","No",43,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",26.45,1110.05,"No",3881,28.9,2352.75,0,0,205562.570489194,265020.089473476,-69.0623944889733
"4005","Female","No","No","No",6,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",63.4,348.8,"No",3909,0,358.8,52,4,159443.31426961,175082.65644202,-83.5819009020382
"4006","Male","No","No","No",71,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Bank transfer (automatic)",53.95,3888.65,"No",4094,0,3888.65,20,4,171121.206980747,213556.026669801,-72.78842725527
"4007","Female","No","Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","Two year","Yes","Electronic check",95.1,6843.15,"No",5584,18.74,8192.43,19,2,216430.517632747,285964.819844834,-65.8193015131615
"4008","Female","Yes","No","No",6,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.1,450.9,"No",4716,12.67,526.92,20,1,148058.336401703,148685.402693732,-89.7138811179988
"4009","Male","No","Yes","Yes",12,"No","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Mailed check",35.5,432.25,"No",2562,0,432.25,73,2,107641.415614548,141629.625679383,-66.50473504716
"4010","Female","No","Yes","No",21,"Yes","No","Fiber optic","No","No","Yes","Yes","No","No","One year","No","Electronic check",79.2,1742.45,"No",4900,14.51,2047.16,20,2,128028.529581742,150115.125309001,-78.6943089614798
"4011","Female","No","Yes","Yes",6,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",48.8,297.35,"No",4538,49.45,594.05,10,1,111353.436384909,136135.727840426,-74.9852969643414
"4012","Female","No","No","No",43,"Yes","No","DSL","No","Yes","No","Yes","No","No","One year","No","Electronic check",55.45,2444.25,"No",3350,1.6,2643.05,19,2,207267.028544178,292851.884146998,-50.5362412524073
"4013","Female","No","Yes","Yes",35,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)",25.4,949.8,"No",5070,32.75,2096.05,0,0,137774.541375354,152234.529179911,-95.9277518511131
"4014","Male","Yes","Yes","No",32,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",93.5,2970.8,"No",5804,43.54,4364.08,3,2,195564.180806714,245661.43584005,-72.0483673665009
"4015","Male","No","No","No",52,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",63.9,3334.95,"No",5380,0,3334.95,18,4,125083.541425213,134134.295513972,-93.8844078806624
"4016","Male","No","No","No",32,"Yes","No","DSL","No","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",64.85,2010.95,"No",4895,15.52,2507.59,12,0,212930.80254104,287704.108435286,-62.3188433174831
"4017","Female","No","Yes","Yes",72,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",63.8,4684.3,"No",6107,0,4684.3,22,4,112356.574246504,121919.777709517,-94.7293097475543
"4018","Male","No","No","No",51,"No","No","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",44.45,2181.55,"No",6087,0,2181.55,2,2,137656.064267992,153210.504653055,-82.6974986033304
"4019","Male","No","Yes","Yes",68,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",19.95,1303.25,"No",6492,19.75,2646.25,0,0,92977.2441578776,113705.385114115,-104.590758944859
"4020","Male","Yes","Yes","No",8,"No","No","DSL","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",43.35,371.4,"No",2560,0,371.4,27,2,120035.673702915,160166.757855341,-64.4040094963311
"4021","Male","No","Yes","No",49,"No","No","DSL","No","Yes","No","No","Yes","Yes","Two year","No","Credit card (automatic)",49.65,2409.9,"No",4283,0,2409.9,27,1,121101.596687876,136531.457161562,-97.4716651090301
"4022","Female","No","Yes","No",72,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",85.1,6155.4,"No",4147,20.54,7634.28,41,4,177380.989953107,204601.258242926,-79.8881838435469
"4023","Male","No","No","No",54,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","No","Month-to-month","No","Mailed check",89.8,4667,"No",4980,27.17,6134.18,24,2,146507.459209297,180747.915283687,-74.0144939567097
"4024","Female","No","Yes","Yes",50,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","No","Mailed check",103.05,5153.5,"No",5905,47.48,7527.5,27,2,119421.32634629,152158.913385947,-70.5988616509222
"4025","Female","No","Yes","No",69,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",116,8182.85,"No",4216,38.52,10840.73,27,4,91558.5914655928,107960.494275339,-101.204139114376
"4026","Male","No","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.9,69.9,"No",3358,9.36,89.26,14,0,138373.520009323,182534.479709283,-66.1128599943968
"4027","Male","No","Yes","Yes",68,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","Yes","Two year","No","Bank transfer (automatic)",95.1,6683.4,"No",5748,9.29,7315.12,18,3,222344.888913527,313428.763133205,-51.7659626947574
"4028","Male","No","No","Yes",40,"No","No","DSL","Yes","Yes","No","Yes","No","No","One year","No","Mailed check",40.25,1564.05,"No",4288,0,1564.05,57,3,210768.259958049,272037.603715133,-68.9171187821098
"4029","Male","No","Yes","Yes",31,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",25.75,755.6,"No",5472,7.03,973.53,0,0,99311.4255678434,129952.165301416,-67.2778301164359
"4030","Female","Yes","No","Yes",33,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",105.35,3465.05,"No",4738,12.75,3885.8,19,2,127023.876626351,173322.760129097,-60.4570429682317
"4031","Male","Yes","Yes","No",55,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",113.6,6292.7,"No",5754,12.91,7002.75,21,3,186676.141917845,224797.032648221,-76.223130485156
"4032","Male","No","Yes","Yes",68,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",24,1664.3,"No",5440,2.71,1848.58,0,0,210821.616781114,276201.187123828,-66.9989939377221
"4033","Female","No","Yes","Yes",12,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",19.4,198.1,"No",3713,8.25,297.1,0,0,97776.1478553178,117856.677107519,-76.3520582762951
