"","Industry","ESG_Overall","Revenue","MarketCap","GrowthRate","WaterUsage","CarbonEmissions"
"2362","Manufacturing",63.6,1699.2,3508.4,10.2,423675.2,317756.4
"2363","Manufacturing",65.3,1951,8809.9,14.8,454108.9,340581.7
"2364","Manufacturing",66.5,2138.3,5162.5,9.6,478767,359075.3
"2365","Utilities",52.1,1664.8,1146.4,9.9,609717.4,975547.9
"2366","Utilities",55.2,1880.6,1349.7,13,673726.2,1077962
"2367","Utilities",55.6,1931.7,1461.7,2.7,684672.3,1095475.7
"2368","Utilities",57.6,1880.2,1510.8,-2.7,661641.9,1058627
"2369","Manufacturing",30.8,5588.4,10197.6,13.1,1833989.9,1375492.4
"2370","Manufacturing",30.7,6870.7,18304.6,22.9,2266900.5,1700175.4
"2371","Manufacturing",31.4,7314.8,13381.7,6.5,2414988.5,1811241.4
"2372","Manufacturing",33.6,7945.7,8971.5,8.6,2549174.9,1911881.2
"2373","Utilities",55.9,2460.4,3645.5,3.7,1107397.5,1771836
"2374","Utilities",56.8,1678.7,2423.2,-31.8,748474.1,1197558.6
"2375","Utilities",55.4,1552.8,1805.9,-7.5,698689.8,1117903.6
"2376","Utilities",57.2,1557.2,1962.2,0.3,684545.7,1095273.1
"2377","Consumer Goods",83,3356.2,20158.3,12.4,621244,496995.2
"2378","Consumer Goods",83.1,3567.1,17365.2,6.3,663963.8,531171
"2379","Consumer Goods",84.4,3621.7,17075.4,1.5,640386.5,512309.2
"2380","Consumer Goods",84.2,3953.5,33046.3,9.2,690856.1,552684.9
"2381","Technology",88.3,83443,357755.1,15.7,1350133,2250221.6
"2382","Technology",90.5,91303.1,324554.5,9.4,1430186.6,2383644.4
"2383","Technology",91.8,103304.3,408116.4,13.1,1551291.8,2585486.3
"2384","Technology",92.3,119460.4,471228.1,15.6,1797546.8,2995911.4
"2385","Consumer Goods",52.8,1404.7,2139.6,12.9,353212.6,282570.1
"2386","Consumer Goods",53.4,1405.5,3944,0.1,356838.1,285470.5
"2387","Consumer Goods",53.9,1401.2,3446.3,-0.3,355734.6,284587.7
"2388","Consumer Goods",53.6,1704.7,2208.4,21.7,433266.3,346613
"2389","Utilities",49.2,1226.4,2706,-1.9,634659.9,1015455.8
"2390","Utilities",49.6,1118.6,1337.3,-8.8,567690.1,908304.2
"2391","Utilities",50,1267.3,1811.3,13.3,649891.2,1039825.9
"2392","Utilities",49.2,1219.5,2001.2,-3.8,639167.4,1022667.8
"2393","Transportation",58,266.5,1236.1,-19.9,22845.2,137071.1
"2394","Transportation",57.7,257.6,910.6,-3.3,21805.7,130834.4
"2395","Transportation",56.9,239.6,2,-7,20594.4,123566.4
"2396","Transportation",56.9,209.8,95.1,-12.5,18279.4,109676.6
"2397","Technology",59.2,5188.9,15167.3,2,87456.7,145761.1
"2398","Technology",59.3,5535.4,5008,6.7,93016.7,155027.9
"2399","Technology",59.8,6033.8,12645.4,9,97439.8,162399.7
"2400","Technology",60.1,6755.8,19089.6,12,104906.8,174844.7
"2401","Retail",73.4,691.9,1738.4,-2.8,22046.3,44092.5
"2402","Retail",72.9,700.2,249.7,1.2,22110.6,44221.1
"2403","Retail",73.7,757.6,1546.4,8.2,23274.2,46548.4
"2404","Retail",74.4,706,3156.8,-6.8,21459.3,42918.6
"2405","Technology",66.2,9251.3,18292.7,13.7,228645.5,381075.8
"2406","Technology",67.4,9920.2,21292.9,7.2,244304.1,407173.6
"2407","Technology",69,11123.3,28311.1,12.1,263120.2,438533.7
"2408","Technology",68.3,11698.9,16387.3,5.2,276603.6,461006
"2409","Utilities",55.2,969.5,1003.9,9.5,426815,682904
"2410","Utilities",56.7,877.3,1187.8,-9.5,381063.9,609702.2
"2411","Utilities",56.5,781.4,1246.4,-10.9,335537.8,536860.5
"2412","Utilities",57.1,752.9,1651,-3.7,323857.3,518171.7
"2413","Retail",59.4,831.3,1693.8,-2.2,32817.7,65635.3
"2414","Retail",60.5,943.6,1812.9,13.5,36828.4,73656.8
"2415","Retail",61.5,923.6,1370.9,-2.1,36106.4,72212.8
"2416","Retail",63.8,972.5,2914.2,5.3,37456.6,74913.2
"2417","Energy",43.3,15235.5,89525.3,2,4087686.2,13625620.8
"2418","Energy",43.2,13986.1,50861.1,-8.2,3738419.4,12461398.1
"2419","Energy",44.5,14070,85604,0.6,3701604.3,12338680.9
"2420","Energy",45.1,12648.6,71488.6,-10.1,3335204.4,11117348
"2421","Transportation",47.5,3499.2,1963.6,10.5,364974.9,2189849.2
"2422","Transportation",49.6,4612.3,3664.5,31.8,479890.4,2879342.3
"2423","Transportation",50,4665,711,1.1,485221.4,2911328.7
"2424","Transportation",51.9,5758.4,959.5,23.4,593807.8,3562847
"2425","Healthcare",88.3,40482.2,241827.3,15.6,2025128,2025128
"2426","Healthcare",88.8,48335.6,159279,19.4,2445039.6,2445039.6
"2427","Healthcare",87,52461.9,284635.6,8.5,2804470.3,2804470.3
"2428","Healthcare",88.1,61413.6,220364.6,17.1,3265464.3,3265464.3
"2429","Finance",59.8,9885.4,19897.2,-1.7,49979,99958
"2430","Finance",60.8,8911.8,12553.7,-9.8,44558.8,89117.6
"2431","Finance",60.6,9115,26928.8,2.3,45575,91149.9
"2432","Finance",62.9,9153,35644.3,0.4,45765.2,91530.4
"2433","Manufacturing",40.2,6181.3,14381.9,9.7,2422139,1816604.2
"2434","Manufacturing",39,6284.8,17076.9,1.7,2472826.5,1854619.8
"2435","Manufacturing",39.5,5647.7,10912.9,-10.1,2170442.4,1627831.8
"2436","Manufacturing",38.3,6094.2,18952.1,7.9,2355393.4,1766545.1
"2437","Technology",92.6,6071.9,29528.7,-3,104436.8,174061.4
"2438","Technology",92.9,7160.3,45689.4,17.9,119684,199473.4
"2439","Technology",93.9,7386,43303.6,3.2,120221.4,200368.9
"2440","Technology",92.6,7669.6,40322.7,3.8,122926.6,204877.7
"2441","Energy",29,15567,63524.6,14.4,4738248.9,15794162.9
"2442","Energy",28.2,16601.9,77923.5,6.6,5081419.6,16938065.2
"2443","Energy",28.5,19818.4,60146.4,19.4,6074972.4,20249907.9
"2444","Energy",28.3,22642.5,115357.9,14.3,7145095.7,23816985.7
"2445","Utilities",64.6,583.1,89.7,1.6,272623.3,436197.3
"2446","Utilities",64.1,717.5,143.9,23.1,331658.4,530653.5
"2447","Utilities",64.3,641.6,389.4,-10.6,297488.5,475981.6
"2448","Utilities",64.6,575.7,237.8,-10.3,263254.3,421206.9
"2449","Consumer Goods",76,3823.8,19805,19.3,560955.1,448764.1
"2450","Consumer Goods",75.3,4069.4,20253.9,6.4,625172,500137.6
"2451","Consumer Goods",74.9,4696,23996.3,15.4,740943.2,592754.6
"2452","Consumer Goods",76.4,4774.7,15545.9,1.7,724330.3,579464.2
"2453","Finance",82.2,5862.6,2326.2,-3,29313.1,58626.1
"2454","Finance",82.1,6387.7,1721.9,9,31938.4,63876.7
"2455","Finance",82.1,7213.5,4867.8,12.9,36067.7,72135.5
"2456","Finance",82.1,7904.7,2263.2,9.6,39523.6,79047.2
"2457","Transportation",79.4,988,1720.5,7.1,80424.2,482545
"2458","Transportation",77.4,1011.1,3984.4,2.3,83598.7,501592.3
"2459","Transportation",78.6,1109.9,1184.8,9.8,92551.4,555308.3
"2460","Transportation",81.1,1136.3,1483.1,2.4,92479.9,554879.2
"2461","Retail",39.2,1396.4,458.8,1.9,47337.2,94674.4
"2462","Retail",41.4,1529.8,243.4,9.6,50512.8,101025.7
"2463","Retail",43,1643.8,686.4,7.5,53074.1,106148.1
"2464","Retail",44.6,1738,1006.3,5.7,55438.1,110876.2
"2465","Healthcare",63.1,6866.8,25557.3,13.9,396479.1,396479.1
"2466","Healthcare",62.4,7526.2,31113.8,9.6,436982.4,436982.4
"2467","Healthcare",63.5,8717.3,23734.6,15.8,495731,495731
"2468","Healthcare",64.4,9950,41331.4,14.1,563464.2,563464.2
"2469","Utilities",43.4,965.4,1661.6,10.2,440689.6,705103.4
"2470","Utilities",43.6,877.1,2203.1,-9.1,401277.3,642043.7
"2471","Utilities",43.1,948.1,2600.1,8.1,437528.3,700045.3
"2472","Utilities",44.7,1065.2,1623.9,12.4,485814.8,777303.7
"2473","Healthcare",59.9,1023.5,711.6,-8.8,76795.7,76795.7
"2474","Healthcare",61,975.7,1406.9,-4.7,71666.5,71666.5
"2475","Healthcare",61.1,982.2,1995.3,0.7,67714.7,67714.7
"2476","Healthcare",61.3,977.3,981.2,-0.5,67899.9,67899.9
"2477","Retail",57.5,2292.9,1415,10,91418.3,182836.6
"2478","Retail",57.6,2697,1683.9,17.6,107482.5,214965
"2479","Retail",58,3252.7,4856.2,20.6,130159.2,260318.3
"2480","Retail",57,3556.8,3345.7,9.4,143614.2,287228.5
"2481","Transportation",63.3,367.5,212,-6.3,36288.3,217730
"2482","Transportation",62.9,350.9,118.5,-4.5,34751.6,208509.4
"2483","Transportation",63.9,342.9,324.5,-2.3,34030.1,204180.6
"2484","Transportation",65.1,368.1,445.7,7.4,36097.6,216585.3
"2485","Transportation",26.4,1570.1,2173.5,-1.3,167258.1,1003548.4
"2486","Transportation",28.1,1596.2,2121.5,1.7,167069.9,1002419.5
"2487","Transportation",30.2,1734.2,2753.6,8.6,180515.4,1083092.6
"2488","Transportation",30.6,1726.2,1787,-0.5,178610.6,1071663.9
"2489","Consumer Goods",58.7,867.6,1137.4,3.9,203350.3,162680.2
"2490","Consumer Goods",60.5,965.7,748.4,11.3,224330.6,179464.5
"2491","Consumer Goods",60.6,1013.8,1464.4,5,235819.6,188655.7
"2492","Consumer Goods",60.9,1161.1,835.7,14.5,268989.3,215191.4
"2493","Healthcare",52.1,2105.1,10092.9,2,156665.3,156665.3
"2494","Healthcare",55,2094.9,6054.3,-0.5,151550.9,151550.9
"2495","Healthcare",54.2,2254,5616.8,7.6,164485,164485
"2496","Healthcare",53.4,2518.7,10931.4,11.7,183715,183715
"2497","Energy",40.3,5672.7,4780.7,4.5,1503859.7,5012865.8
"2498","Energy",39.7,6004.3,28513.8,5.8,1596742.3,5322474.2
"2499","Energy",38.7,5478.2,1527.5,-8.8,1468322.8,4894409.4
"2500","Energy",39,5455.1,2044.2,-0.4,1470801.1,4902670.3
"2501","Healthcare",71.2,7407.2,6600.9,27.7,632684.9,632684.9
"2502","Healthcare",71.8,8707.1,2525.6,17.5,744739.9,744739.9
"2503","Healthcare",74.3,9702.6,439,11.4,820722.1,820722.1
"2504","Healthcare",76.8,10774.6,16096.9,11,896184.9,896184.9
"2505","Transportation",45.6,682.2,1528.4,6.2,54587.6,327525.4
"2506","Transportation",47.3,707.7,530.2,3.7,53468.2,320809.3
"2507","Transportation",48,808.3,1199.6,14.2,59542.7,357256.5
"2508","Transportation",50.3,823.6,2019.5,1.9,58078.6,348471.7
"2509","Energy",62.3,4742.1,7741.8,-15,1383456.8,4611522.8
"2510","Energy",62.3,4360.4,4894.8,-8,1261610.2,4205367.4
"2511","Energy",61.9,4093.7,10954.1,-6.1,1190839.5,3969464.9
"2512","Energy",63.8,4072.9,10088.6,-0.5,1183132.9,3943776.4
"2513","Retail",62.8,1850.1,2834.6,13.4,67740.2,135480.5
"2514","Retail",64.4,1866,6132.4,0.9,68488.6,136977.3
"2515","Retail",65.2,2140.4,3373.5,14.7,77248.3,154496.6
"2516","Retail",66.1,2555.2,4403.8,19.4,93922.1,187844.3
"2517","Consumer Goods",67.9,743,1115.3,3.6,103954.1,83163.2
"2518","Consumer Goods",67.2,721.8,871.2,-2.9,106477.4,85181.9
"2519","Consumer Goods",70.1,706.7,1639.2,-2.1,104807.9,83846.3
"2520","Consumer Goods",69.3,740.8,2150.2,4.8,110228.7,88183
"2521","Manufacturing",34.2,785.7,484.6,-6.7,293710.7,220283
"2522","Manufacturing",37.6,838.1,1097.3,6.7,309204.1,231903.1
"2523","Manufacturing",39.7,1094.9,1444.5,30.6,390967.6,293225.7
"2524","Manufacturing",41.7,1157.2,568.1,5.7,406596.5,304947.4
"2525","Transportation",52.9,1962.8,8815.5,-6.6,158443.6,950661.5
"2526","Transportation",55.7,2205.8,5787.9,12.4,170382.4,1022294.6
"2527","Transportation",55.4,2185.3,10271.8,-0.9,165821.7,994930
"2528","Transportation",57.6,2232.6,2337,2.2,167345.2,1004070.9
"2529","Utilities",68,344.9,719.7,10.3,138335.9,221337.5
"2530","Utilities",68.7,331.7,555,-3.8,131754.9,210807.9
"2531","Utilities",67.4,356.5,357.4,7.5,140968.2,225549.2
"2532","Utilities",67.3,412.1,575.1,15.6,159567.5,255307.9
"2533","Healthcare",48.2,1634.1,7807.4,0.7,155684,155684
"2534","Healthcare",51.2,1769.5,7566.4,8.3,165830.6,165830.6
"2535","Healthcare",52.3,1623.6,9394.2,-8.2,149675.2,149675.2
"2536","Healthcare",51.8,1595.4,8025.8,-1.7,146393.1,146393.1
"2537","Transportation",43.2,768.4,2838.6,-5,58510.3,351062
"2538","Transportation",44.3,811.2,2398.8,5.6,59180.9,355085.6
"2539","Transportation",47.1,891,446.9,9.8,61258.4,367550.4
"2540","Transportation",47.1,870.1,246.8,-2.3,60324,361944.1
"2541","Consumer Goods",58.4,1080.3,1006.1,1,207803.6,166242.8
"2542","Consumer Goods",59.5,1131.3,1738.8,4.7,212140.8,169712.6
"2543","Consumer Goods",59.9,1106.3,81.9,-2.2,206229.6,164983.7
"2544","Consumer Goods",60.5,1138.3,2622.3,2.9,211581,169264.8
"2545","Utilities",56,820.5,1452.7,9.6,408840.9,654145.4
"2546","Utilities",57.4,973.1,1663.2,18.6,476079.9,761727.8
"2547","Utilities",57.6,1058.4,1765.1,8.8,518461.9,829539
"2548","Utilities",59.2,1192.4,1606.9,12.7,567472.5,907955.9
"2549","Healthcare",72.2,7104.8,17590,10.6,472487,472487
"2550","Healthcare",74.2,7506.2,22004.1,5.7,497330.8,497330.8
"2551","Healthcare",75.8,8091,26379.6,7.8,535289.7,535289.7
"2552","Healthcare",76.3,10604.8,42129.2,31.1,705302.9,705302.9
"2553","Healthcare",27.2,1744.5,3124.6,15.3,181103.1,181103.1
"2554","Healthcare",26.2,2059.7,7884.4,18.1,216095.2,216095.2
"2555","Healthcare",26.9,2528.9,4274.1,22.8,264306.5,264306.5
"2556","Healthcare",27,2788.2,2530.4,10.3,291914.5,291914.5
"2557","Finance",59.4,21386.9,38647.2,5.5,121652.4,243304.8
"2558","Finance",59.6,20857.1,32349,-2.5,120194.4,240388.7
"2559","Finance",59.2,22027,33959,5.6,129101.3,258202.6
"2560","Finance",60.1,21627.6,59943.4,-1.8,123005.7,246011.3
"2561","Manufacturing",52,957.5,2499.1,9.4,351355.1,263516.3
"2562","Manufacturing",50.3,979.4,1529.3,2.3,359039.6,269279.7
"2563","Manufacturing",51.2,1106.9,3861.3,13,398939,299204.3
"2564","Manufacturing",51.1,1163.4,2009.3,5.1,417597.7,313198.3
"2565","Retail",64.5,1964.6,2240.6,-8.1,66824.2,133648.4
"2566","Retail",63.8,1896.3,2606.3,-3.5,64063.2,128126.5
"2567","Retail",65,1814.8,2641.6,-4.3,58846.6,117693.2
"2568","Retail",65,1619.5,1293.9,-10.8,51593.1,103186.1
"2569","Manufacturing",69.9,16205.3,24169.4,-4.7,5524841.9,4143631.4
"2570","Manufacturing",70.6,17672.5,7322.3,9.1,5993233.7,4494925.3
"2571","Manufacturing",70.1,18101.9,3528,2.4,6216802.9,4662602.2
"2572","Manufacturing",72.1,16492.3,47716.7,-8.9,5624143.9,4218107.9
"2573","Transportation",31.9,1523.1,3048.9,8.6,159379.3,956276.1
"2574","Transportation",33.2,1395,1498.9,-8.4,143713.7,862282.4
"2575","Transportation",35.3,1574.7,1968.2,12.9,160370.7,962224.2
"2576","Transportation",36.5,1680.7,1512,6.7,169557.9,1017347.6
"2577","Finance",42.6,17782.8,26461.9,8.6,106522.9,213045.8
"2578","Finance",41.1,18044.3,20903.9,1.5,108588.5,217176.9
"2579","Finance",40.7,17539.8,9490.7,-2.8,106500.5,213001
"2580","Finance",40.2,18672.2,29909.9,6.5,113109.3,226218.7
"2581","Energy",84.4,88672.6,75729.7,3.1,21569947,71899823.3
"2582","Energy",84.9,101403.9,147180.2,14.4,24884264.2,82947547.4
"2583","Energy",85.1,116015.7,210231.9,14.4,28076874.2,93589580.8
"2584","Energy",84.6,134253.3,300465.1,15.7,32468873.4,108229578.1
"2585","Energy",55.4,7401.2,50.8,-12.4,2127072.1,7090240.3
"2586","Energy",55.6,6555.7,17444.5,-11.4,1863730.7,6212435.8
"2587","Energy",57.7,6034.1,23799.7,-8,1723811.6,5746038.6
"2588","Energy",60.2,5405.8,16091.5,-10.4,1489990.4,4966634.6
"2589","Utilities",23.6,264.6,163.2,-6.8,149227.6,238764.1
"2590","Utilities",24.2,304.8,319.5,15.2,168451.7,269522.7
"2591","Utilities",26.1,306,271.8,0.4,168726.2,269961.9
"2592","Utilities",25.7,332.1,389.6,8.5,183873.7,294197.9
"2593","Finance",79.3,11632,12458.9,-1.6,68391,136782
"2594","Finance",79.9,13413.5,18102.4,15.3,78865.9,157731.8
"2595","Finance",81.4,14660.6,10719.9,9.3,80733.6,161467.3
"2596","Finance",81.4,16331.7,8345.7,11.4,88460.6,176921.1
"2597","Healthcare",57.4,2940.8,10022.8,-7.6,260598.9,260598.9
"2598","Healthcare",56.9,2997.2,11382.9,1.9,266293.6,266293.6
"2599","Healthcare",57.2,2803.2,13791.3,-6.5,252931.8,252931.8
"2600","Healthcare",60.9,2996.5,16525.3,6.9,267561.9,267561.9
"2601","Energy",58.3,19671.8,91593.9,-5,6002762.2,20009207.3
"2602","Energy",58.7,19084.5,42253.4,-3,5771853.7,19239512.2
"2603","Energy",57.1,15949.4,19033,-16.4,4820233.2,16067444.1
"2604","Energy",58.3,13587,34993.9,-14.8,4110440.7,13701469
"2605","Finance",44.4,5479.2,25492.7,14.7,30885.2,61770.3
"2606","Finance",42.2,5626.5,18246.6,2.7,32228,64455.9
"2607","Finance",43.3,5807.1,18927.8,3.2,32161.9,64323.9
"2608","Finance",44.4,6030.1,8534.3,3.8,31377.5,62755
"2609","Energy",64.4,58.4,207.3,-15.3,16665.9,55553.1
"2610","Energy",65.3,51.9,163.5,-11.1,14764.3,49214.5
"2611","Energy",65.1,42.5,169.5,-18.2,12017.2,40057.2
"2612","Energy",67.4,35.9,103.3,-15.6,9821.5,32738.4
"2613","Energy",63.3,1787.5,6025,-8,372033.1,1240110.4
"2614","Energy",63,1496.5,664.8,-16.3,318514,1061713.4
"2615","Energy",64,1473.8,452.9,-1.5,314635.1,1048783.6
"2616","Energy",63.6,1441.7,1182.8,-2.2,315987.9,1053292.9
"2617","Finance",47.8,3698.8,13300,12.9,19093.7,38187.4
"2618","Finance",49.4,4140.6,13841.5,11.9,21140.6,42281.2
"2619","Finance",50.5,4183.3,13796.7,1,21309.5,42619.1
"2620","Finance",51,4569.2,14780.4,9.2,23225.2,46450.4
"2621","Finance",70.9,1848.1,1961,1.1,9728.2,19456.3
"2622","Finance",69.7,1727.4,2987.4,-6.5,9484.5,18969
"2623","Finance",68.8,1731.4,1843.9,0.2,9850.1,19700.2
"2624","Finance",69.6,1873.1,1924.1,8.2,10594.9,21189.8
"2625","Manufacturing",69.4,481.6,229.6,5.4,166241.1,124680.9
"2626","Manufacturing",70.9,505,65.8,4.9,176198.1,132148.6
"2627","Manufacturing",71.6,486.9,630.8,-3.6,169918.1,127438.6
"2628","Manufacturing",72.7,492.6,2366.7,1.2,170379.8,127784.9
"2629","Utilities",58.5,2556.7,5930.2,4.7,950635.4,1521016.6
"2630","Utilities",60.6,2888.8,3335.5,13,1057067.5,1691308.1
"2631","Utilities",61.9,3004.1,4795.3,4,1090416.6,1744666.5
"2632","Utilities",63.6,3433.2,4562.5,14.3,1213167.6,1941068.2
"2633","Technology",44.7,6788.4,33455,6.4,129277.6,215462.6
"2634","Technology",46.5,7130.5,38276.5,5,130453.3,217422.2
"2635","Technology",46,8101.6,63793.9,13.6,148258.3,247097.1
"2636","Technology",46.3,8177.9,78802.9,0.9,146632.1,244386.9
"2637","Consumer Goods",29.1,2515.3,5969.6,-3.5,661407.5,529126
"2638","Consumer Goods",28.3,2871.2,8786.9,14.2,765931.7,612745.4
"2639","Consumer Goods",29.8,3208.3,7082.2,11.7,866095.3,692876.2
"2640","Consumer Goods",30.9,3396.3,14109.3,5.9,896967.8,717574.3
"2641","Retail",77.6,2011.7,3003.1,4.2,87298.8,174597.5
"2642","Retail",76.9,1878.2,3651.5,-6.6,81825.8,163651.7
"2643","Retail",77,1891.5,1939.3,0.7,79958.5,159917
"2644","Retail",76.3,1973.9,4889.2,4.4,84719.3,169438.6
"2645","Finance",60.6,18705.6,37330.5,0.9,95816.9,191633.9
"2646","Finance",61.1,21109.5,10710.9,12.9,106438.9,212877.9
"2647","Finance",61.3,20181.4,57621.6,-4.4,100907,201814.1
"2648","Finance",61.6,21719.8,21150.9,7.6,111757.3,223514.5
"2649","Finance",67.8,18480.5,48901.3,1,93094.2,186188.4
"2650","Finance",68.4,20470.2,64520.4,10.8,102351.2,204702.5
"2651","Finance",69.6,21631.2,71833.6,5.7,108156,216312
"2652","Finance",68.1,24586.2,77634.9,13.7,124319.5,248639
"2653","Finance",72.5,6950,12107.4,-4.5,38153.2,76306.4
"2654","Finance",73.5,7774,26353.2,11.9,41382.3,82764.6
"2655","Finance",72.8,7897.3,18434.3,1.6,43519.4,87038.8
"2656","Finance",72.7,7642.8,17831.4,-3.2,42656.4,85312.7
"2657","Technology",59.6,9340.4,42806,17.6,198345.6,330576
"2658","Technology",60.6,10127.6,52892.4,8.4,214692.7,357821.2
"2659","Technology",62.7,11691.3,31566.1,15.4,245263.6,408772.7
"2660","Technology",63.4,11384.2,53652.1,-2.6,238832.3,398053.9
"2661","Finance",45.3,7714.4,9479.8,8.1,49703.5,99407
"2662","Finance",46.6,7584.1,10447.6,-1.7,47979.9,95959.7
"2663","Finance",44.8,8056.8,6494.4,6.2,54089.6,108179.1
"2664","Finance",45.9,7614.6,13315.1,-5.5,51037.6,102075.1
"2665","Consumer Goods",38.2,1491.6,958,6.8,319443.8,255555
"2666","Consumer Goods",39.1,1547.6,892.1,3.8,326526.7,261221.3
"2667","Consumer Goods",40.4,1565.3,458.4,1.1,319686.4,255749.2
"2668","Consumer Goods",41.1,1665.2,354.2,6.4,342420.2,273936.1
"2669","Retail",65.7,3977.8,9789.8,15.3,99444.9,198889.8
"2670","Retail",67.2,4605.4,5329.6,15.8,115135.4,230270.8
"2671","Retail",68.1,5871.3,14701.8,27.5,148824,297647.9
"2672","Retail",69.1,6691.6,19768.5,14,167289,334577.9
"2673","Retail",39.5,535.3,1650.9,-7,23381.8,46763.5
"2674","Retail",41.6,572.8,947.7,7,24936.3,49872.7
"2675","Retail",40.3,539.7,2081.6,-5.8,23861.9,47723.8
"2676","Retail",39.7,431.5,1004.2,-20.1,19218.2,38436.4
"2677","Technology",39.7,25977.3,185555.2,-3.2,492085.3,820142.2
"2678","Technology",42.5,27272.1,252167.4,5,485341.9,808903.2
"2679","Technology",43.6,28354.3,291395.3,4,506620.5,844367.5
"2680","Technology",45,25759,206573.8,-9.2,460663.8,767773
"2681","Technology",50.8,14819.8,45574.5,18.8,273817.4,456362.4
"2682","Technology",51.4,15994.8,60648,7.9,289991.5,483319.2
"2683","Technology",53.7,16723.1,98257.9,4.6,296163.3,493605.5
"2684","Technology",54.8,19454.9,72743.4,16.3,343019,571698.4
"2685","Finance",50.6,10229.8,1652.4,16.1,52240.7,104481.5
"2686","Finance",49.5,10823.4,32961.5,5.8,54117.2,108234.5
"2687","Finance",49.8,12445.1,4739.7,15,62225.6,124451.1
"2688","Finance",47.7,14134.9,1389.5,13.6,71461.7,142923.4
"2689","Healthcare",59.5,2364.2,3291.3,16.1,210610.9,210610.9
"2690","Healthcare",59.7,2327.2,2407.6,-1.6,199545.7,199545.7
"2691","Healthcare",61,2320.5,3634,-0.3,195970.1,195970.1
"2692","Healthcare",63.4,2465.1,2949.8,6.2,205761.2,205761.2
"2693","Finance",56.8,1234.7,2078.3,11.6,7942.1,15884.3
"2694","Finance",58.2,1201.6,3440.6,-2.7,7636.3,15272.6
"2695","Finance",56.9,1231.9,4148,2.5,7985,15969.9
"2696","Finance",57.1,1203.1,4423.9,-2.3,7702.5,15405
"2697","Transportation",77.9,2818.2,548.6,9.3,203877.7,1223266.1
"2698","Transportation",79,2736.4,1399.3,-2.9,199547,1197282.2
"2699","Transportation",79.5,2601,110,-4.9,186960.7,1121764
"2700","Transportation",80.8,2790.4,962.6,7.3,195044.4,1170266.7
"2701","Transportation",30.1,834.9,20.7,5,87886.8,527320.8
"2702","Transportation",31.2,748.4,429.1,-10.4,77946.5,467679
"2703","Transportation",31.3,720.5,336.3,-3.7,74315.5,445892.9
"2704","Transportation",32.7,660.8,19.8,-8.3,66007.5,396044.8
"2705","Utilities",47,3665.9,6307.7,12.2,1638065.8,2620905.3
"2706","Utilities",47.4,4107.1,9055.8,12,1823791.1,2918065.8
"2707","Utilities",48.4,3913.2,6750.7,-4.7,1705123.9,2728198.2
"2708","Utilities",50.2,4226.4,3946.8,8,1813752.9,2902004.6
"2709","Retail",76.4,3600.5,14229.4,16.1,150022.9,300045.8
"2710","Retail",76.3,3947.1,821.7,9.6,165534.7,331069.4
"2711","Retail",76.5,4782.3,740.2,21.2,197389.2,394778.3
"2712","Retail",75.1,4851.3,6252,1.4,197635.3,395270.6
"2713","Retail",40.3,941.5,645.4,0.3,46111.5,92223.1
"2714","Retail",42,1077.7,901,14.5,52137.1,104274.1
"2715","Retail",41.8,1112.6,736.6,3.2,53872,107743.9
"2716","Retail",44,1150.2,931.7,3.4,54138.2,108276.4
"2717","Healthcare",52.1,4059.4,16692.6,7.4,346429.2,346429.2
"2718","Healthcare",51.1,4577.3,13256.7,12.8,401539.4,401539.4
"2719","Healthcare",49.7,4903,24256.3,7.1,438642.5,438642.5
"2720","Healthcare",48.7,4976.8,15025.2,1.5,442888.5,442888.5
"2721","Consumer Goods",49.1,2438,11622.2,-2.3,654945.6,523956.5
"2722","Consumer Goods",47.4,2640.6,9810,8.3,716686.3,573349
"2723","Consumer Goods",49.1,2707.2,7928,2.5,718799.1,575039.3
